DATE,HOUR,POOL,SWAP_COUNT,TOTAL_VOLUME_USD,MIN_DEPTH_USD,AVG_SLIPPAGE,MAX_SLIPPAGE,MAX_PRICE,MIN_PRICE,AVG_PRICE
2025-04-01 19:12:35.000,2025-04-01 19:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,1967.33,1967.33,0.0091,0.0091,0.9999085096,0.9999085096,0.9999085096
2025-04-06 21:18:47.000,2025-04-06 21:00:00.000,DAI-USDC-USDT,1,246021.28,246021.28,0.0167,0.0167,0.9998333616,0.9998333616,0.9998333616
2025-04-02 10:00:35.000,2025-04-02 10:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,7,81237.35,408.73,1.2915,1.5737,1.015736956,0.9849983798,1.004684171
2025-04-02 05:14:47.000,2025-04-02 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3328.64,3328.64,0.0096,0.0096,0.9999038693,0.9999038693,0.9999038693
2025-04-02 06:35:23.000,2025-04-02 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,36285.32,36285.32,0.0217,0.0217,0.9997828559,0.9997828559,0.9997828559
2025-04-02 07:08:11.000,2025-04-02 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2499.67,2499.67,0.0232,0.0232,0.9997679963,0.9997679963,0.9997679963
2025-04-02 06:45:59.000,2025-04-02 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,2438.41,292.45,0.009,0.0112,0.9999316146,0.9998881682,0.9999098914
2025-04-02 05:10:59.000,2025-04-02 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,12391.05,12391.05,0.0202,0.0202,0.9997982618,0.9997982618,0.9997982618
2025-04-02 07:28:23.000,2025-04-02 07:00:00.000,DAI-USDC-USDT,1,3697.78,3697.78,0.0076,0.0076,1.000075724,1.000075724,1.000075724
2025-04-02 04:58:23.000,2025-04-02 04:00:00.000,DAI-USDC-USDT,1,115323.7,115323.7,0.0054,0.0054,0.9999455461,0.9999455461,0.9999455461
2025-04-02 05:26:11.000,2025-04-02 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1901.24,1901.24,0.0084,0.0084,0.9999158479,0.9999158479,0.9999158479
2025-04-02 04:30:47.000,2025-04-02 04:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,362.23,362.23,0.0055,0.0055,0.999944788,0.999944788,0.999944788
2025-04-02 20:02:35.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,2974.44,1157.94,0.0096,0.0104,0.9999119224,0.9998963731,0.9999041477
2025-04-02 10:38:23.000,2025-04-02 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2030.53,2030.53,0.003,0.003,0.9999704515,0.9999704515,0.9999704515
2025-04-02 17:54:23.000,2025-04-02 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3402.38,3402.38,0.0129,0.0129,0.9998706871,0.9998706871,0.9998706871
2025-04-02 22:45:23.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,6723.06,6723.06,0.0095,0.0095,0.9999048098,0.9999048098,0.9999048098
2025-04-02 23:01:11.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,7729.57,3521.37,0.0096,0.0097,0.999904952,0.9999034513,0.9999042017
2025-04-02 17:55:47.000,2025-04-02 17:00:00.000,FRAX-USDC,1,20000.2,20000.2,0.0036,0.0036,1.000036,1.000036,1.000036
2025-04-02 19:52:35.000,2025-04-02 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,80885.81,4302.8,0.0295,0.0297,0.9997083329,0.9997025635,0.9997054482
2025-04-02 22:25:47.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,3,12359.43,1058.24,0.0105,0.0113,0.9999007464,0.9998866106,0.9998946669
2025-04-02 14:27:23.000,2025-04-02 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,3,10363.22,3451.91,0.0089,0.0093,0.999913201,0.9999073903,0.9999112289
2025-04-02 23:13:59.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,10936.17,4338.79,0.0115,0.0115,0.9998848094,0.9998847671,0.9998847883
2025-04-02 13:39:59.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,5198.71,5198.71,0.0019,0.0019,0.9999807646,0.9999807646,0.9999807646
2025-04-02 11:45:47.000,2025-04-02 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,3794.69,973.96,0.0198,0.0205,0.9998085785,0.9997946738,0.9998016262
2025-04-02 22:54:23.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,8029.6,3660.87,0.0125,0.0126,0.9998764019,0.9998743547,0.9998753783
2025-04-02 21:23:47.000,2025-04-02 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,6,56973.79,2301.08,0.0137,0.0139,0.999867635,0.999860611,0.9998633604
2025-04-02 09:29:23.000,2025-04-02 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,4716.37,4716.37,0.0038,0.0038,0.9999618358,0.9999618358,0.9999618358
2025-04-02 10:01:11.000,2025-04-02 10:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,2,7276.91,3630.51,1.4648,1.4744,0.9854475653,0.985256487,0.9853520262
2025-04-02 20:29:11.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3113.95,3113.95,0.0109,0.0109,0.9998908199,0.9998908199,0.9998908199
2025-04-02 12:20:59.000,2025-04-02 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2187.23,2187.23,0.0009,0.0009,1.000009144,1.000009144,1.000009144
2025-04-02 13:17:59.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,5418.85,5418.85,0.007,0.007,0.9999298769,0.9999298769,0.9999298769
2025-04-02 23:28:59.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2395.7,2395.7,0.015,0.015,0.9998497421,0.9998497421,0.9998497421
2025-04-02 14:46:47.000,2025-04-02 14:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,7260.22,7260.22,0.0171,0.0171,1.000170808,1.000170808,1.000170808
2025-04-02 23:26:23.000,2025-04-02 23:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,695.63,695.63,0.0431,0.0431,1.000431357,1.000431357,1.000431357
2025-04-02 22:42:35.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3810.08,3810.08,0.0105,0.0105,0.9998950208,0.9998950208,0.9998950208
2025-04-02 16:25:59.000,2025-04-02 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1133.96,1133.96,0.0035,0.0035,1.000035275,1.000035275,1.000035275
2025-04-02 10:22:11.000,2025-04-02 10:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,19776.95,19776.95,2.1441,2.1441,1.021441005,1.021441005,1.021441005
2025-04-02 21:25:11.000,2025-04-02 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,5104.78,1929.38,0.0142,0.0145,0.9998614444,0.9998548862,0.9998581653
2025-04-02 08:45:11.000,2025-04-02 08:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1437.7,1437.7,0.0028,0.0028,1.000027823,1.000027823,1.000027823
2025-04-02 09:18:23.000,2025-04-02 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,5735.81,5735.81,0.0059,0.0059,0.999940725,0.999940725,0.999940725
2025-04-02 08:44:35.000,2025-04-02 08:00:00.000,DAI-USDC-USDT,1,165668.56,165668.56,0.003,0.003,0.9999703026,0.9999703026,0.9999703026
2025-04-02 05:23:23.000,2025-04-02 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,599.97,599.97,0.01,0.01,0.9999,0.9999,0.9999
2025-04-02 03:33:35.000,2025-04-02 03:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,727.64,727.64,0.0055,0.0055,1.000054974,1.000054974,1.000054974
2025-04-02 01:07:35.000,2025-04-02 01:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2385.9,2385.9,0.0251,0.0251,0.9997485542,0.9997485542,0.9997485542
2025-04-02 00:58:23.000,2025-04-02 00:00:00.000,FRAX-USDC,1,377.73,377.73,0.0053,0.0053,0.9999470535,0.9999470535,0.9999470535
2025-04-02 02:10:11.000,2025-04-02 02:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,3579.88,3579.88,0.2176,0.2176,0.9978235271,0.9978235271,0.9978235271
2025-04-02 08:45:23.000,2025-04-02 08:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1999.67,1999.67,0.023,0.023,0.9997699885,0.9997699885,0.9997699885
2025-04-02 22:54:47.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,11204.24,11204.24,0.0261,0.0261,0.9997394183,0.9997394183,0.9997394183
2025-04-04 16:47:11.000,2025-04-04 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2621.18,2621.18,0.0122,0.0122,0.999877925,0.999877925,0.999877925
2025-04-04 16:06:11.000,2025-04-04 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,3480.56,596.97,0.0102,0.0104,0.9998994975,0.9998959684,0.999897733
2025-04-04 19:12:47.000,2025-04-04 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2998.56,2998.56,0.0173,0.0173,0.9998265985,0.9998265985,0.9998265985
2025-04-04 17:59:47.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,177975.97,177975.97,0.0158,0.0158,1.000158124,1.000158124,1.000158124
2025-04-04 15:53:59.000,2025-04-04 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3686.49,3686.49,0.0081,0.0081,1.000081382,1.000081382,1.000081382
2025-04-04 17:49:47.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5188.31,5188.31,0.0297,0.0297,0.9997032229,0.9997032229,0.9997032229
2025-04-04 16:51:47.000,2025-04-04 16:00:00.000,DAI-USDC-USDT,1,500.85,500.85,0.0359,0.0359,0.9996406755,0.9996406755,0.9996406755
2025-04-04 19:14:59.000,2025-04-04 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,5919.54,5919.54,0.0101,0.0101,0.9998986459,0.9998986459,0.9998986459
2025-04-04 17:48:47.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2587.39,2587.39,0.0379,0.0379,0.9996213117,0.9996213117,0.9996213117
2025-04-04 18:20:11.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,67719.98,67719.98,0.0139,0.0139,0.9998606122,0.9998606122,0.9998606122
2025-04-04 15:47:35.000,2025-04-04 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3779.59,3779.59,0.027,0.027,0.9997301659,0.9997301659,0.9997301659
2025-04-04 16:51:35.000,2025-04-04 16:00:00.000,DAI-USDC-USDT,1,4100.11,4100.11,0.0346,0.0346,0.9996537278,0.9996537278,0.9996537278
2025-04-05 15:50:47.000,2025-04-05 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1020.25,1020.25,0.0059,0.0059,1.000058811,1.000058811,1.000058811
2025-04-05 15:46:11.000,2025-04-05 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,10693.56,10693.56,0.0172,0.0172,1.000172081,1.000172081,1.000172081
2025-04-06 04:16:59.000,2025-04-06 04:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,5492.65,5492.65,0.0018,0.0018,0.999981794,0.999981794,0.999981794
2025-04-06 11:43:59.000,2025-04-06 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,18616.81,18616.81,0.0276,0.0276,1.000276133,1.000276133,1.000276133
2025-04-06 22:29:23.000,2025-04-06 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,5320.61,5320.61,0.0162,0.0162,0.9998383775,0.9998383775,0.9998383775
2025-04-06 21:50:35.000,2025-04-06 21:00:00.000,DAI-USDC-USDT,1,386681.58,386681.58,0.0227,0.0227,0.9997732758,0.9997732758,0.9997732758
2025-04-06 20:39:35.000,2025-04-06 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,49987.6,13996.56,0.0311,0.0313,0.9996914004,0.9996866378,0.9996890191
2025-04-06 11:53:23.000,2025-04-06 11:00:00.000,DAI-USDC-USDT,1,1988.78,1988.78,0.0101,0.0101,0.9998994409,0.9998994409,0.9998994409
2025-04-06 17:26:35.000,2025-04-06 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2865.59,2865.59,0.0481,0.0481,0.9995185397,0.9995185397,0.9995185397
2025-04-06 18:55:35.000,2025-04-06 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,43227.6,43227.6,0.0503,0.0503,0.9994967446,0.9994967446,0.9994967446
2025-04-06 18:43:59.000,2025-04-06 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,9434.82,9434.82,0.0492,0.0492,0.9995083256,0.9995083256,0.9995083256
2025-04-06 18:28:23.000,2025-04-06 18:00:00.000,RAI-DAI-3Crv-USDC-USDT,1,2887.4,2887.4,8.8294,8.8294,1.088293579,1.088293579,1.088293579
2025-04-06 21:26:59.000,2025-04-06 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,7450.67,7450.67,0.004,0.004,0.999959736,0.999959736,0.999959736
2025-04-06 16:57:59.000,2025-04-06 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5060.02,5060.02,0.0182,0.0182,0.9998181991,0.9998181991,0.9998181991
2025-04-04 10:19:11.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,6,19156.1,286.1,0.0114,0.014,1.000139821,1.00010651,1.000113602
2025-04-04 11:35:11.000,2025-04-04 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,10473.07,5172.77,0.0273,0.0274,0.9997283542,0.9997255232,0.9997269387
2025-04-04 09:02:23.000,2025-04-04 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,12017.47,12017.47,0.0048,0.0048,0.9999517381,0.9999517381,0.9999517381
2025-04-04 10:09:23.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,3,11808.37,3466.86,0.007,0.0071,1.000070626,1.000068672,1.000069509
2025-04-04 10:33:11.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,27740.86,27740.86,0.0094,0.0094,1.000093729,1.000093729,1.000093729
2025-04-04 11:16:47.000,2025-04-04 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,5125.87,1850.99,0.0292,0.0293,0.9997083068,0.9997069024,0.9997076046
2025-04-04 10:11:35.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,4749.96,2199.3,0.0059,0.0063,1.000062731,1.000054564,1.000058648
2025-04-04 10:31:59.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,12244.62,12244.62,0.0098,0.0098,1.000098007,1.000098007,1.000098007
2025-04-04 10:55:11.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2106.59,2106.59,0.0104,0.0104,0.9998955713,0.9998955713,0.9998955713
2025-04-04 07:49:11.000,2025-04-04 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2208.4,2208.4,0.0127,0.0127,0.9998732194,0.9998732194,0.9998732194
2025-04-04 08:58:47.000,2025-04-04 08:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,60608.06,60608.06,0.0179,0.0179,0.999820502,0.999820502,0.999820502
2025-04-04 11:16:23.000,2025-04-04 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1825.87,1825.87,0.0252,0.0252,0.999748097,0.999748097,0.999748097
2025-04-04 11:37:59.000,2025-04-04 11:00:00.000,DAI-USDC-USDT,1,60271.38,60271.38,0.0054,0.0054,0.9999462446,0.9999462446,0.9999462446
2025-04-04 10:51:23.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3291.08,3291.08,0.0085,0.0085,1.000085082,1.000085082,1.000085082
2025-04-04 08:26:35.000,2025-04-04 08:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,5595.96,1424.51,0.0009,0.0014,1.00001404,1.000004795,1.000009417
2025-04-04 08:20:35.000,2025-04-04 08:00:00.000,FRAX-USDC,1,745.78,745.78,0.0215,0.0215,0.9997854825,0.9997854825,0.9997854825
2025-04-04 08:19:23.000,2025-04-04 08:00:00.000,FRAX-USDC,1,219.23,219.23,0.0274,0.0274,0.9997263523,0.9997263523,0.9997263523
2025-04-04 15:15:47.000,2025-04-04 15:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,1111,1111,0.1763,0.1763,0.9982373784,0.9982373784,0.9982373784
2025-04-04 11:48:23.000,2025-04-04 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,11426.08,3298.82,0.0291,0.0293,0.9997118395,0.999706849,0.9997092392
2025-04-04 13:26:59.000,2025-04-04 13:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,285.72,285.72,0.084,0.084,1.000840336,1.000840336,1.000840336
2025-04-04 15:11:47.000,2025-04-04 15:00:00.000,RAI-DAI-3Crv-USDC-USDT,1,1197.08,1197.08,0.1736,0.1736,0.9982639469,0.9982639469,0.9982639469
2025-04-04 15:15:59.000,2025-04-04 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1129.61,1129.61,0.0195,0.0195,0.9998052615,0.9998052615,0.9998052615
2025-04-04 12:35:11.000,2025-04-04 12:00:00.000,DAI-USDC-USDT,1,5999.43,5999.43,0.0037,0.0037,1.000036671,1.000036671,1.000036671
2025-04-04 12:32:59.000,2025-04-04 12:00:00.000,DAI-USDC-USDT,1,16901.15,16901.15,0.0037,0.0037,1.000036685,1.000036685,1.000036685
2025-04-04 13:53:35.000,2025-04-04 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,4418.59,4418.59,0.0167,0.0167,0.9998325398,0.9998325398,0.9998325398
2025-04-04 14:31:23.000,2025-04-04 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2182.97,2182.97,0.0284,0.0284,0.9997160236,0.9997160236,0.9997160236
2025-04-04 15:02:59.000,2025-04-04 15:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,940.84,940.84,0.1232,0.1232,0.9987678188,0.9987678188,0.9987678188
2025-04-01 22:15:35.000,2025-04-01 22:00:00.000,FRAX-USDC,1,708.61,708.61,0.0085,0.0085,1.000084676,1.000084676,1.000084676
2025-04-01 20:47:59.000,2025-04-01 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,35422.48,35422.48,0.0015,0.0015,0.9999853202,0.9999853202,0.9999853202
2025-04-02 16:13:11.000,2025-04-02 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,4091.99,4091.99,0.0044,0.0044,1.000043989,1.000043989,1.000043989
2025-04-02 23:20:59.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2499.58,2499.58,0.0128,0.0128,0.9998719867,0.9998719867,0.9998719867
2025-04-02 15:46:47.000,2025-04-02 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,118962.84,118962.84,0.0142,0.0142,0.9998577808,0.9998577808,0.9998577808
2025-04-02 13:32:23.000,2025-04-02 13:00:00.000,FRAX-USDC,1,669.2,669.2,0.006,0.006,1.000059775,1.000059775,1.000059775
2025-04-02 20:29:59.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,6088.26,6088.26,0.0131,0.0131,0.9998686082,0.9998686082,0.9998686082
2025-04-02 12:06:59.000,2025-04-02 12:00:00.000,FRAX-USDC,1,8091.77,8091.77,0.0052,0.0052,1.000051906,1.000051906,1.000051906
2025-04-02 21:32:35.000,2025-04-02 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3171.13,3171.13,0.0069,0.0069,0.9999306265,0.9999306265,0.9999306265
2025-04-02 17:40:11.000,2025-04-02 17:00:00.000,DAI-USDC-USDT,1,119982.13,119982.13,0.0298,0.0298,0.9997021667,0.9997021667,0.9997021667
2025-04-02 16:05:59.000,2025-04-02 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,17926.72,17926.72,0.0004,0.0004,0.9999955374,0.9999955374,0.9999955374
2025-04-02 23:14:59.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,8324.61,8324.61,0.0118,0.0118,0.9998822837,0.9998822837,0.9998822837
2025-04-02 13:57:11.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,1444.47,386.08,0.0189,0.0207,0.9998299448,0.9997928105,0.9998113777
2025-04-02 15:54:59.000,2025-04-02 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,139937.3,139937.3,0.0074,0.0074,0.9999262554,0.9999262554,0.9999262554
2025-04-02 15:14:23.000,2025-04-02 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5847.85,5847.85,0.0092,0.0092,0.9999076626,0.9999076626,0.9999076626
2025-04-02 13:37:35.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,8886.21,8886.21,0.0007,0.0007,0.999993248,0.999993248,0.999993248
2025-04-02 22:26:59.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,6810.52,6810.52,0.0288,0.0288,0.9997122513,0.9997122513,0.9997122513
2025-04-06 23:52:23.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,14535.66,14535.66,0.0413,0.0413,1.000412863,1.000412863,1.000412863
2025-04-06 00:20:23.000,2025-04-06 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,894.27,894.27,0.0022,0.0022,1.000022365,1.000022365,1.000022365
2025-04-03 22:06:59.000,2025-04-03 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,5472.7,5472.7,0.008,0.008,0.9999196042,0.9999196042,0.9999196042
2025-04-03 21:00:47.000,2025-04-03 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,8887.14,8887.14,0.0036,0.0036,0.9999639936,0.9999639936,0.9999639936
2025-04-03 23:08:35.000,2025-04-03 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3505.62,3505.62,0.0011,0.0011,0.9999885898,0.9999885898,0.9999885898
2025-04-03 22:45:59.000,2025-04-03 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,22583.91,22583.91,0.0107,0.0107,0.9998928498,0.9998928498,0.9998928498
2025-04-03 00:23:23.000,2025-04-03 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,6351.17,6351.17,0.0349,0.0349,0.9996505192,0.9996505192,0.9996505192
2025-04-03 02:39:11.000,2025-04-03 02:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,4591.62,4591.62,0.0061,0.0061,1.000060983,1.000060983,1.000060983
2025-04-04 02:16:23.000,2025-04-04 02:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,345.39,345.39,0.0058,0.0058,0.9999420961,0.9999420961,0.9999420961
2025-04-04 00:35:47.000,2025-04-04 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1496.15,1496.15,0.004,0.004,1.000040104,1.000040104,1.000040104
2025-04-04 00:57:23.000,2025-04-04 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,3156.11,1487.42,0.0031,0.0036,1.000035957,1.000026893,1.000031425
2025-04-04 22:37:47.000,2025-04-04 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2827.13,2827.13,0.0035,0.0035,0.9999646291,0.9999646291,0.9999646291
2025-04-04 03:03:23.000,2025-04-04 03:00:00.000,DAI-USDC-USDT,1,9898.97,9898.97,0.0192,0.0192,0.9998080793,0.9998080793,0.9998080793
2025-04-03 07:16:35.000,2025-04-03 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,135413.93,135413.93,0.0208,0.0208,0.9997916237,0.9997916237,0.9997916237
2025-04-03 07:16:47.000,2025-04-03 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2431.54,2431.54,0.0214,0.0214,0.9997861666,0.9997861666,0.9997861666
2025-04-06 13:43:35.000,2025-04-06 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,667.36,219.25,0.0113,0.0134,0.9999087841,0.9998661133,0.9998874487
2025-04-06 12:10:59.000,2025-04-06 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,67718.66,67718.66,0.033,0.033,1.000329653,1.000329653,1.000329653
2025-04-06 15:07:11.000,2025-04-06 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1180.17,1180.17,0.0153,0.0153,1.000152532,1.000152532,1.000152532
2025-04-06 13:19:35.000,2025-04-06 13:00:00.000,FRAX-USDC,1,79244.81,79244.81,0.0179,0.0179,0.9998210768,0.9998210768,0.9998210768
2025-04-06 13:49:47.000,2025-04-06 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,6,18361.8,373.35,0.0034,0.0054,0.9999737126,0.9999464324,0.999966195
2025-04-06 13:45:11.000,2025-04-06 13:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,656.15,656.15,0.2101,0.2101,0.9978990317,0.9978990317,0.9978990317
2025-04-06 13:00:11.000,2025-04-06 13:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,1772.25,1772.25,0.1635,0.1635,0.9983649997,0.9983649997,0.9983649997
2025-04-06 12:55:59.000,2025-04-06 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,6084.51,6084.51,0.0431,0.0431,1.000430694,1.000430694,1.000430694
2025-04-06 12:55:11.000,2025-04-06 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1121.94,1121.94,0.0535,0.0535,0.999465355,0.999465355,0.999465355
2025-04-06 13:52:47.000,2025-04-06 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1851.27,1851.27,0.0032,0.0032,0.9999675903,0.9999675903,0.9999675903
2025-04-06 14:37:59.000,2025-04-06 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1226.2,1226.2,0.0294,0.0294,0.9997064531,0.9997064531,0.9997064531
2025-04-06 13:55:23.000,2025-04-06 13:00:00.000,FRAX-USDC,1,305.69,305.69,0.0065,0.0065,0.9999345764,0.9999345764,0.9999345764
2025-04-06 03:04:23.000,2025-04-06 03:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3247.54,3247.54,0.0111,0.0111,1.000110859,1.000110859,1.000110859
