,blockchain,dex,pool,pool_id,date,Spread,swap_count,volume,order_size,pool_type,order_size_bin,volume_bin,Trade_size,trade_size_bin
257,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-10,24.88,23,80353.8225,1749.707287,Stable Pair,1k–5k,≤100k,3493.644456521739,≤10k
258,ethereum,uniswap,BUSD-USDT,0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,2023-06-06,22.55,28,1056630.36,18871.38951,Stable Pair,10k–25k,1M–5M,37736.798571428575,10k–50k
259,ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-06-05,10.39,13,378618.2166,14568.96916,Stable Pair,10k–25k,100k–500k,29124.478199999998,10k–50k
260,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-22,6.94,19,375898.1096,9893.713067,Stable Pair,5k–10k,100k–500k,19784.11103157895,10k–50k
261,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-14,80.4,43,4113811.422,47819.58042,Stable Pair,25k–50k,1M–5M,95670.03306976744,50k–100k
262,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-01,25.89,51,116929.7234,1148.030754,Stable Pair,1k–5k,100k–500k,2292.739674509804,≤10k
263,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-02,57.65,47,1374925.749,14623.38877,Stable Pair,10k–25k,1M–5M,29253.739340425534,10k–50k
264,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-30,3.5000000000000004,57,1567555.781,13750.98568,Stable Pair,10k–25k,1M–5M,27500.978614035088,10k–50k
265,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-08,3285.7,11,165801.3981,6796.632932,Stable Pair,5k–10k,100k–500k,15072.854372727272,10k–50k
266,ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-14,4.22,11,322586.7239,14666.26876,Stable Pair,10k–25k,100k–500k,29326.06580909091,10k–50k
267,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-02,6.65,24,350651.8345,7304.623412,Stable Pair,5k–10k,100k–500k,14610.493104166666,10k–50k
268,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-25,730.44,58,5447976.407,46994.97596,Stable Pair,25k–50k,5M–10M,93930.62770689654,50k–100k
269,ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-06-06,10295.189999999999,18,1082462.903,27331.97504,Stable Pair,25k–50k,1M–5M,60136.82794444444,50k–100k
270,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-06-01,7.969999999999999,11,336776.988,15309.82995,Stable Pair,10k–25k,100k–500k,30616.08981818182,10k–50k
271,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-16,28.57,155,1004251.736,3244.388337,Stable Pair,1k–5k,1M–5M,6479.043458064516,≤10k
272,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-09,3038.14,18,512554.5011,13890.15535,Stable Pair,10k–25k,500k–1M,28475.25006111111,10k–50k
273,ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-06-11,6.460000000000001,12,322609.2292,13444.60674,Stable Pair,10k–25k,100k–500k,26884.102433333333,10k–50k
274,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-18,1.24,538,205059253.6,190584.7653,Stable Pair,100k–250k,>100M,381151.0289962825,300k–400k
275,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-11,0.9900000000000001,120,6131562.103,25549.48432,Stable Pair,25k–50k,5M–10M,51096.35085833333,50k–100k
276,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-04,3.91,46,1159505.03,12603.78822,Stable Pair,10k–25k,1M–5M,25206.631086956524,10k–50k
277,ethereum,uniswap,TUSD-USDC,0x39529e96c28807655b5856b3d342c6225111770e,2023-06-10,119.08000000000001,11,27858.51687,1266.322163,Stable Pair,1k–5k,≤100k,2532.5924427272726,≤10k
278,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-26,4.43,31,613699.8377,9902.148303,Stable Pair,5k–10k,500k–1M,19796.768958064516,10k–50k
279,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-01,6.67,12,230637.3534,9614.186201,Stable Pair,5k–10k,100k–500k,19219.779449999998,10k–50k
280,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-08,0.9400000000000001,427,199082140.0,233128.3308,Stable Pair,100k–250k,>100M,466234.51990632317,400k–500k
281,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-05,13.86,20,152093.6992,3803.183485,Stable Pair,1k–5k,100k–500k,7604.6849600000005,≤10k
282,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-04,5.94,19,93514.35457,2461.10938,Stable Pair,1k–5k,≤100k,4921.808135263158,≤10k
283,ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-05-20,955.42,17,182518.1136,5369.287636,Stable Pair,5k–10k,100k–500k,10736.359623529412,10k–50k
284,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-01,41845.26,12,771029.3537,21561.4145,Stable Pair,10k–25k,500k–1M,64252.44614166667,50k–100k
285,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-20,6.72,16,697461.8051,21796.54554,Stable Pair,10k–25k,500k–1M,43591.36281875,10k–50k
286,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-21,6.79,27,293633.2536,5438.864379,Stable Pair,5k–10k,100k–500k,10875.30568888889,10k–50k
287,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-31,60.4,43,3260279.077,37898.40491,Stable Pair,25k–50k,1M–5M,75820.44365116279,50k–100k
288,ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-06-12,12.78,12,86310.95504,3596.825424,Stable Pair,1k–5k,≤100k,7192.579586666667,≤10k
289,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-09,12.41,32,221113.9934,3454.965274,Stable Pair,1k–5k,100k–500k,6909.81229375,≤10k
290,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-02,3176.58,16,344785.2641,10907.5428,Stable Pair,10k–25k,100k–500k,21549.07900625,10k–50k
291,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-16,13.3,14,352270.1656,12583.76748,Stable Pair,10k–25k,100k–500k,25162.154685714286,10k–50k
292,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-14,3.51,373,45208222.95,60602.80967,Stable Pair,50k–100k,10M–50M,121201.67010723862,100k–200k
293,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-27,726.91,18,343864.7847,9514.077952,Stable Pair,5k–10k,100k–500k,19103.599150000002,10k–50k
294,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-05,2.21,122,9634376.866,39487.18585,Stable Pair,25k–50k,5M–10M,78970.30218032787,50k–100k
295,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-23,24.32,150,671277.4052,2240.932903,Stable Pair,1k–5k,500k–1M,4475.182701333333,≤10k
296,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-01,60.36,40,4076277.465,50982.05946,Stable Pair,50k–100k,1M–5M,101906.936625,100k–200k
297,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-16,5.72,28,1734075.77,30967.46301,Stable Pair,25k–50k,1M–5M,61931.277500000004,50k–100k
298,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-02,1.6199999999999999,533,113762073.3,106724.7605,Stable Pair,100k–250k,>100M,213437.28574108818,200k–300k
299,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-13,82.85,52,1632076.728,15666.16862,Stable Pair,10k–25k,1M–5M,31386.09092307692,10k–50k
300,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-20,6.78,11,381023.7623,17321.15849,Stable Pair,10k–25k,100k–500k,34638.52384545455,10k–50k
301,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-27,93.33,44,3175507.75,36019.17426,Stable Pair,25k–50k,1M–5M,72170.63068181818,50k–100k
302,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-26,92.92,46,2450993.723,26674.35481,Stable Pair,25k–50k,1M–5M,53282.47223913044,50k–100k
303,ethereum,uniswap,DAI-LUSD,0x16980c16811bde2b3358c1ce4341541a4c772ec9,2023-06-10,84.99,19,72990.36222,1920.950008,Stable Pair,1k–5k,≤100k,3841.598011578947,≤10k
304,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-25,0.96,303,11621839.73,19178.87095,Stable Pair,10k–25k,10M–50M,38355.90669966997,10k–50k
305,ethereum,uniswap,USDC-USDC,0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,2023-06-12,14.14,13,450826.1377,17340.71931,Stable Pair,10k–25k,100k–500k,34678.93366923077,10k–50k
306,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-17,1.69,112,3768332.93,16823.61453,Stable Pair,10k–25k,1M–5M,33645.82973214286,10k–50k
307,ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-06-07,16120.429999999998,14,139369.7993,3153.971351,Stable Pair,1k–5k,100k–500k,9954.985664285716,≤10k
308,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-18,1.0699999999999998,112,2790276.96,12457.19116,Stable Pair,10k–25k,1M–5M,24913.187142857143,10k–50k
309,ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-06-09,4.14,13,356437.6774,13709.69162,Stable Pair,10k–25k,100k–500k,27418.282876923076,10k–50k
310,ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-06-07,8.870000000000001,31,175276.8788,2827.744489,Stable Pair,1k–5k,100k–500k,5654.092864516129,≤10k
311,ethereum,uniswap,TUSD-USDC,0x39529e96c28807655b5856b3d342c6225111770e,2023-06-11,87.18,13,12616.95456,485.2941162,Stable Pair,≤1k,≤100k,970.5349661538462,≤10k
312,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-31,676.0600000000001,43,2976608.375,34484.40763,Stable Pair,25k–50k,1M–5M,69223.45058139534,50k–100k
313,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-06-06,11.899999999999999,23,496795.2946,10799.70636,Stable Pair,10k–25k,100k–500k,21599.795417391306,10k–50k
314,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-08,9.139999999999999,19,691900.498,18217.09413,Stable Pair,10k–25k,500k–1M,36415.81568421053,10k–50k
315,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-12,2.5100000000000002,636,342899676.1,269579.0856,Stable Pair,250k–1M,>100M,539150.4341194968,500k–750k
316,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-03,2.08,364,109900894.5,150974.2918,Stable Pair,100k–250k,>100M,301925.53434065933,300k–400k
317,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-29,28.77,43,95477.13564,1111.876428,Stable Pair,1k–5k,≤100k,2220.398503255814,≤10k
318,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-20,1.66,453,55882570.57,61686.96532,Stable Pair,50k–100k,50M–100M,123361.08293598234,100k–200k
319,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-26,0.9900000000000001,320,21758158.32,33998.82059,Stable Pair,25k–50k,10M–50M,67994.24475,50k–100k
320,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-31,2.58,26,689188.9404,13255.90444,Stable Pair,10k–25k,500k–1M,26507.266938461536,10k–50k
321,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-06-02,8.07,16,384333.0357,12010.89993,Stable Pair,10k–25k,100k–500k,24020.81473125,10k–50k
322,ethereum,uniswap,eUSD-USDC,0x81dee639d19324c1c1491cc1d4dbdd354a8cc425,2023-05-31,12.47,12,2103577.849,87687.78922,Stable Pair,50k–100k,1M–5M,175298.15408333333,100k–200k
323,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-23,746.33,19,2014519.837,52632.94128,Stable Pair,50k–100k,1M–5M,106027.35984210526,100k–200k
324,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-06,2.0,630,274959766.4,218227.8027,Stable Pair,100k–250k,>100M,436444.07365079364,400k–500k
325,ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-06-07,18.96,19,745900.8293,19659.16679,Stable Pair,10k–25k,500k–1M,39257.93838421052,10k–50k
326,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-26,3239.3300000000004,17,543832.1495,16012.64281,Stable Pair,10k–25k,500k–1M,31990.126441176475,10k–50k
327,ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-05-12,5.489999999999999,17,570541.1735,16784.34367,Stable Pair,10k–25k,500k–1M,33561.245500000005,10k–50k
328,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-05,6.93,23,4190294.693,91112.73942,Stable Pair,50k–100k,1M–5M,182186.7257826087,100k–200k
329,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-04,1.01,122,10652706.0,43660.82855,Stable Pair,25k–50k,10M–50M,87317.26229508196,50k–100k
330,ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-05-24,911.4200000000001,23,404380.8988,8779.359951,Stable Pair,5k–10k,100k–500k,17581.778208695654,10k–50k
331,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-30,55.900000000000006,66,3514711.608,26646.4387,Stable Pair,25k–50k,1M–5M,53253.20618181818,50k–100k
332,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-04,71440.97,17,712877.6305,21676.985,Stable Pair,10k–25k,500k–1M,41933.97826470588,10k–50k
333,ethereum,uniswap,TUSD-USDC,0x39529e96c28807655b5856b3d342c6225111770e,2023-06-01,89.21,11,19089.09928,867.7391454,Stable Pair,≤1k,≤100k,1735.3726618181818,≤10k
334,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-24,2.0,86,3323156.544,19321.62718,Stable Pair,10k–25k,1M–5M,38641.3551627907,10k–50k
335,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-05,22.040000000000003,17,26538.55219,781.357206,Stable Pair,≤1k,≤100k,1561.0913052941175,≤10k
336,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-29,3088.79,16,514399.5344,16085.36681,Stable Pair,10k–25k,500k–1M,32149.9709,10k–50k
337,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-24,6.98,37,2314555.527,31279.84917,Stable Pair,25k–50k,1M–5M,62555.55478378378,50k–100k
338,ethereum,uniswap,DAI-FRAX,0x97e7d56a0408570ba1a7852de36350f7713906ec,2023-06-10,7.06,25,294314.0979,5886.553662,Stable Pair,5k–10k,100k–500k,11772.563916,10k–50k
339,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-12,8.559999999999999,13,416427.0746,16024.64266,Stable Pair,10k–25k,100k–500k,32032.85189230769,10k–50k
340,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-23,83.55,38,11910283.43,156915.7371,Stable Pair,100k–250k,10M–50M,313428.5113157895,300k–400k
341,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-10,7.01,105,2582236.954,12296.9487,Stable Pair,10k–25k,1M–5M,24592.732895238096,10k–50k
342,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-07,7.23,27,419535.0296,7770.226412,Stable Pair,5k–10k,100k–500k,15538.334429629629,10k–50k
343,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-06-10,5.609999999999999,17,992280.3831,29196.51887,Stable Pair,25k–50k,500k–1M,58369.4343,50k–100k
344,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-06-12,4.05,13,223105.9637,8582.456165,Stable Pair,5k–10k,100k–500k,17161.997207692308,10k–50k
345,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-24,2.78,11,758843.9016,34496.69288,Stable Pair,25k–50k,500k–1M,68985.80923636364,50k–100k
346,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-25,6.93,30,1298242.009,21640.35854,Stable Pair,10k–25k,1M–5M,43274.73363333334,10k–50k
347,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-05-27,9.48,14,263145.4897,9399.470864,Stable Pair,5k–10k,100k–500k,18796.106407142855,10k–50k
348,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-30,30.759999999999998,15,41915.57476,1399.246747,Stable Pair,1k–5k,≤100k,2794.371650666667,≤10k
349,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-29,4.31,17,2241717.353,65960.82741,Stable Pair,50k–100k,1M–5M,131865.72664705882,100k–200k
350,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-12,6.950000000000001,56,866550.5615,7737.521019,Stable Pair,5k–10k,500k–1M,15474.117169642856,10k–50k
351,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-04,699.11,39,2056906.022,26311.0644,Stable Pair,25k–50k,1M–5M,52741.180051282056,50k–100k
352,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-17,6.38,32,1866939.507,29175.79345,Stable Pair,25k–50k,1M–5M,58341.85959375,50k–100k
353,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-27,28.139999999999997,28,35125.87377,627.9203802,Stable Pair,≤1k,≤100k,1254.4954917857142,≤10k
354,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-12,4.84,43,2514654.077,29242.06796,Stable Pair,25k–50k,1M–5M,58480.32737209302,50k–100k
355,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-16,5.12,31,1278292.579,20621.73116,Stable Pair,10k–25k,1M–5M,41235.24448387096,10k–50k
356,ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-05-17,7.489999999999999,11,218903.2848,9950.405688,Stable Pair,5k–10k,100k–500k,19900.298618181816,10k–50k
357,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-05-13,7.580000000000001,11,48667.21078,2211.709887,Stable Pair,1k–5k,≤100k,4424.2918890909095,≤10k
358,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-19,27.860000000000003,135,844569.0951,3132.802757,Stable Pair,1k–5k,500k–1M,6256.067371111111,≤10k
359,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-11,3.7900000000000005,412,84897174.6,103037.3362,Stable Pair,100k–250k,50M–100M,206061.10339805824,200k–300k
360,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-08,1.03,139,13533025.97,48682.20427,Stable Pair,25k–50k,10M–50M,97359.89906474821,50k–100k
361,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-05,56.05,63,2779244.081,22048.61728,Stable Pair,10k–25k,1M–5M,44114.98541269841,10k–50k
362,ethereum,uniswap,USDC-USDC,0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,2023-05-12,10.35,11,185466.8569,8431.236106,Stable Pair,5k–10k,100k–500k,16860.623354545456,10k–50k
363,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-29,0.98,191,23828349.74,62381.29227,Stable Pair,50k–100k,10M–50M,124755.75780104712,100k–200k
364,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-21,27.36,102,452817.7435,2223.05996,Stable Pair,1k–5k,100k–500k,4439.3896421568625,≤10k
365,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-22,776.54,18,1996330.381,55424.9869,Stable Pair,50k–100k,1M–5M,110907.24338888889,100k–200k
366,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-10,2.5,139,4765118.698,17141.78343,Stable Pair,10k–25k,1M–5M,34281.429482014384,10k–50k
367,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-24,6.43,13,571626.3023,21990.8278,Stable Pair,10k–25k,500k–1M,43971.25402307692,10k–50k
368,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-02,25051.16,28,831367.9289,21467.70545,Stable Pair,10k–25k,500k–1M,29691.711746428573,10k–50k
369,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-06-07,14.099999999999998,12,59924.46625,2498.379526,Stable Pair,1k–5k,≤100k,4993.705520833333,≤10k
370,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-13,6.02,56,5399667.815,48213.61597,Stable Pair,25k–50k,5M–10M,96422.63955357144,50k–100k
371,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-24,26.11,123,821830.6382,3345.788534,Stable Pair,1k–5k,500k–1M,6681.549904065041,≤10k
372,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-25,95.14,41,2390252.188,29130.41747,Stable Pair,25k–50k,1M–5M,58298.833853658536,50k–100k
373,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-22,62.77,36,920182.5164,12787.10994,Stable Pair,10k–25k,500k–1M,25560.625455555553,10k–50k
374,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-09,9.06,12,888078.554,37021.86099,Stable Pair,25k–50k,500k–1M,74006.54616666667,50k–100k
375,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-06-09,12.889999999999999,15,150960.3924,5032.804265,Stable Pair,5k–10k,100k–500k,10064.026160000001,10k–50k
376,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-16,1.01,534,23155571.63,21682.34013,Stable Pair,10k–25k,10M–50M,43362.49368913857,10k–50k
377,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-09,1.06,134,24350781.1,90865.65337,Stable Pair,50k–100k,10M–50M,181722.24701492538,100k–200k
378,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-05-31,8.94,11,227933.2828,10365.56135,Stable Pair,10k–25k,100k–500k,20721.207527272727,10k–50k
379,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-12,2957.4300000000003,24,1171799.38,24278.68042,Stable Pair,10k–25k,1M–5M,48824.97416666666,10k–50k
380,ethereum,uniswap,USDC-XCHF,0x1be83c63fba9d4ea41aad6c2c0a66e0e742e7fd4,2023-06-10,967.35,18,196273.8296,5447.576007,Stable Pair,5k–10k,100k–500k,10904.101644444445,10k–50k
381,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-15,0.9900000000000001,173,23057250.3,66642.75533,Stable Pair,50k–100k,10M–50M,133278.9034682081,100k–200k
382,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-20,5.319999999999999,11,323397.7722,14701.21158,Stable Pair,10k–25k,100k–500k,29399.797472727274,10k–50k
383,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-06-02,5.55,14,103100.3921,3683.376693,Stable Pair,1k–5k,100k–500k,7364.313721428572,≤10k
