blockchain,dex,pool,pool_id,date,Spread,swap_count,volume,order_size,pool_type
ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-18 0:00,0.0972,12,108158.3423,4508.45737,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-03 0:00,0.0319,55,1067467.467,9704.746898,Stable Pair
ethereum,uniswap,MIM-USDC,0x298b7c5e0770d151e4c5cf6cca4dae3a3ffc8e27,2023-06-03 0:00,0.117,11,243769.2595,11083.02502,Stable Pair
ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-05 0:00,28.3909,15,278060.3392,9871.781186,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-10 0:00,0.0094,322,29567149.68,45913.89269,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-17 0:00,0.308,167,1192038.079,3574.326317,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-24 0:00,0.9599,57,8161773.535,71620.41064,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-01 0:00,6.6969,47,2249266.124,24039.08724,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-11 0:00,7.2063,34,513968.8098,7610.306473,Stable Pair
ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-31 0:00,0.0708,23,1747794.735,38008.71722,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-18 0:00,0.2815,19,43918.39619,1157.422903,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-11 0:00,0.769,30,1760166.715,29337.24726,Stable Pair
ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-11 0:00,633.6925,17,868959.2883,27516.94795,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-05 0:00,0.2642,85,381483.7446,2247.449501,Stable Pair
ethereum,uniswap,DAI-USDT,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,2023-05-15 0:00,0.0639,11,104625.8754,4757.292811,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-06 0:00,0.0694,51,772442.2295,7573.081348,Stable Pair
ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-06-10 0:00,0.0377,16,250425.1497,7828.022916,Stable Pair
ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-11 0:00,0.0627,13,234939.0735,9036.708698,Stable Pair
ethereum,uniswap,PAR-USDC,0xd7dcb0eb6aab643b85ba74cf9997c840fe32e695,2023-06-05 0:00,7.8336,15,413727.5308,13859.62371,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-08 0:00,0.0269,60,3928103.104,32735.80248,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-22 0:00,0.0105,390,26645338.66,34162.33218,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-30 0:00,0.0242,510,300778677,294898.6182,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-12 0:00,0.2946,227,954834.4154,2106.278556,Stable Pair
ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-23 0:00,32.4865,13,209976.5986,7406.866893,Stable Pair
ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-31 0:00,0.0593,14,781465.3779,27917.10043,Stable Pair
ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-05-24 0:00,0.1208,11,178583.3606,8121.920841,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-20 0:00,0.0232,50,2088307.233,20884.34559,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-11 0:00,0.0724,29,675655.3759,11649.5988,Stable Pair
ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-06-10 0:00,135.4844,30,193050.0706,2949.734853,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-06 0:00,6.8232,48,1378201.471,14340.72307,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-29 0:00,0.668,54,3741360.522,34581.66426,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-14 0:00,0.0475,15,510796.6759,17032.92365,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-19 0:00,0.0337,11,139011.1088,6320.301238,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-28 0:00,0.2952,34,48520.0049,714.5984219,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-06 0:00,0.0278,76,6047212.318,39786.02635,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-26 0:00,7.258,35,1536798.077,21922.33976,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-29 0:00,7.3326,19,522417.2867,13581.17362,Stable Pair
ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-16 0:00,0.0464,14,139727.1728,4991.481048,Stable Pair
ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-21 0:00,0.039,14,371380.8607,13266.03078,Stable Pair
ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-06-06 0:00,0.0723,19,275242.2568,7242.571975,Stable Pair
ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-18 0:00,0.0482,16,530886.9449,16595.58553,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-15 0:00,0.0545,33,1427500.532,21630.41858,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-25 0:00,0.5153,174,1874810.383,5395.484001,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-22 0:00,0.0726,11,270304.0519,12291.79391,Stable Pair
ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-06-10 0:00,0.0878,41,1454629.564,17746.15227,Stable Pair
ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-11 0:00,0.0763,13,201670.6181,7760.239446,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-16 0:00,0.0187,94,3226506.253,17163.20856,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-25 0:00,0.0446,33,146623.3748,2222.070844,Stable Pair
ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-06 0:00,0.0539,13,287815.4272,11074.22328,Stable Pair
ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-10 0:00,28.6121,36,460841.8022,6737.248683,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-09 0:00,0.0104,473,230654243.1,243832.5229,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-01 0:00,0.2528,11,16963.25673,771.9069925,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-27 0:00,0.3255,25,56726.97397,1135.946711,Stable Pair
ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-13 0:00,0.0756,17,175992.6987,5177.951916,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-17 0:00,0.0102,472,36634212.17,38809.36034,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-31 0:00,0.0308,550,165524301,150482.4139,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-14 0:00,0.2943,12,32140.89277,1341.708395,Stable Pair
ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-02 0:00,0.1187,15,188295.0352,6276.286429,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-07 0:00,0.6508,56,3543817.334,31729.42104,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-02 0:00,7.2227,28,967389.8176,17321.46511,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-09 0:00,0.3341,71,184157.0767,1298.915435,Stable Pair
ethereum,uniswap,USDC-USDC,0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,2023-05-23 0:00,0.1499,22,431679.2811,9811.856522,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-12 0:00,0.0103,184,15473036.04,42048.40787,Stable Pair
ethereum,uniswap,BUSD-USDT,0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,2023-06-11 0:00,0.1164,11,935666.3924,42542.86695,Stable Pair
ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-09 0:00,423.5281,12,678167.8206,23587.95672,Stable Pair
ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-22 0:00,0.0704,16,330174.5174,10321.0073,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-14 0:00,0.0586,24,2074716.791,43219.61829,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-12 0:00,0.0273,74,1991642.449,13457.24943,Stable Pair
ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-06-10 0:00,8.3377,20,186773.883,4684.434908,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-12 0:00,0.8561,84,6831916.233,40680.55328,Stable Pair
ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-01 0:00,29.6114,17,446124.8269,12217.67837,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-26 0:00,0.0106,575,86947665.81,75611.64155,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-20 0:00,0.2578,107,509863.8988,2386.028993,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-13 0:00,0.2911,169,571814.9163,1694.297785,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-22 0:00,0.0297,615,153844694.1,125076.2789,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-14 0:00,0.2686,104,433356.3414,2086.820318,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-12 0:00,7.3507,45,684064.0545,7625.939827,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-28 0:00,0.0187,526,145632331.7,138442.036,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-18 0:00,0.0107,304,42094097.5,69237.66264,Stable Pair
ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-05-23 0:00,0.0882,13,68174.01682,2623.223659,Stable Pair
ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-05-31 0:00,130.7222,14,566076.0434,22202.80911,Stable Pair
ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-06-12 0:00,0.1162,28,263633.8861,4707.908618,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-03 0:00,0.2988,52,80682.87934,776.9413575,Stable Pair
ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-05-28 0:00,0.0783,13,299242.2338,11514.35038,Stable Pair
ethereum,uniswap,DAI-USDT,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,2023-05-24 0:00,0.0474,11,107110.9765,4869.937419,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-03 0:00,0.0731,27,492103.77,9113.698376,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-02 0:00,0.0311,56,1332706.197,11899.87964,Stable Pair
ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-06 0:00,32.0021,26,407067.6755,7434.761686,Stable Pair
ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-31 0:00,28.5612,11,166418.429,7893.364519,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-28 0:00,0.8606,51,1682837.212,16482.02996,Stable Pair
ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-05 0:00,471.2903,14,883765.5336,28504.46973,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-08 0:00,0.8221,35,1069720.162,15265.12786,Stable Pair
ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-05-28 0:00,97.4192,21,110577.5866,3074.476868,Stable Pair
ethereum,uniswap,TUSD-USDP,0x5f81cb68750825050aae952afb9b78d02600ddf3,2023-06-10 0:00,0.1725,14,164700.1749,5883.714743,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-03 0:00,7.0756,11,319702.5021,14398.80152,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-09 0:00,0.3028,15,15954.53167,532.6257726,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-17 0:00,0.0209,603,237783767.3,197172.5919,Stable Pair
ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-28 0:00,0.0517,13,443198.6956,17052.09015,Stable Pair
ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-12 0:00,0.1299,27,319788.8185,5922.05403,Stable Pair
ethereum,uniswap,DAI-USDT,0xb20bd5d04be54f870d5c0d3ca85d82b34b836405,2023-05-16 0:00,5.171,19,71718.85647,1890.138945,Stable Pair
ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-16 0:00,0.0311,22,922833.9714,20978.90292,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-30 0:00,0.2917,44,164494.025,1872.133728,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-09 0:00,0.0735,28,467204.6533,8343.515592,Stable Pair
ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-07 0:00,0.1194,41,483863.8203,5900.98375,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-03 0:00,0.6455,43,1847210.687,21492.14245,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-13 0:00,0.0558,30,2308405.415,38480.39424,Stable Pair
ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-12 0:00,0.0727,15,477205.8585,15910.58195,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-21 0:00,0.0597,11,80587.15214,3664.142786,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-21 0:00,0.0102,312,21612478.88,34637.01038,Stable Pair
ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-17 0:00,0.0257,27,2134345.36,39524.85292,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-01 0:00,0.0194,468,241709352,258242.2573,Stable Pair
ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-11 0:00,31.6874,16,382725.3829,11860.45105,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-18 0:00,0.258,117,625380.0544,2676.54535,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-27 0:00,0.0177,42,988542.4496,11769.10129,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-20 0:00,0.3203,11,16937.3549,771.1994177,Stable Pair
ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-05-28 0:00,10.4777,15,290231.9311,9598.985484,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-15 0:00,0.7631,36,1968318.552,27377.22779,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-27 0:00,0.0101,186,13174395.53,35416.81698,Stable Pair
ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-05-13 0:00,0.072,11,234404.3387,10658.96508,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-01 0:00,0.0734,24,363345.977,7570.196283,Stable Pair
ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-06-05 0:00,153.6256,21,432148.1403,9611.458388,Stable Pair
ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-05-19 0:00,474.7953,15,1852980.855,50425.55365,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-27 0:00,0.0182,430,74244188.95,86337.76739,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-31 0:00,0.2439,56,181246.5812,1620.746081,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-28 0:00,0.0344,21,175032.6189,4168.380737,Stable Pair
ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-07 0:00,416.8132,16,969350.9142,31597.06778,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-20 0:00,0.7556,35,1889735.538,26949.65679,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-25 0:00,0.0099,66,1428905.933,10825.53663,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-12 0:00,0.0476,66,2500122.013,18941.02281,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-09 0:00,0.0136,62,2170522.101,17505.17899,Stable Pair
ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-06-10 0:00,0.0591,30,4656070.539,77618.60828,Stable Pair
ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-06-05 0:00,0.0399,12,189337.2412,7891.869541,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-28 0:00,0.2663,21,35799.86799,853.6745304,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-06-01 0:00,0.0251,22,484450.3616,11012.06126,Stable Pair
ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-19 0:00,0.0671,14,616097.605,22008.30194,Stable Pair
ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-02 0:00,0.073,23,1213711.045,26391.86223,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-02 0:00,0.2567,15,36102.6296,1205.297986,Stable Pair
ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-13 0:00,0.0345,700,96438318.04,68887.55522,Stable Pair
ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-04 0:00,0.3118,37,145821.1804,1973.524755,Stable Pair
ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-23 0:00,0.2755,25,79680.13085,1596.107636,Stable Pair
ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-06-09 0:00,0.0411,30,224292.9293,3738.907052,Stable Pair
ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-06-05 0:00,0.0617,13,774660.0912,29802.20085,Stable Pair
ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-04 0:00,0.5998,49,1208691.847,12336.15168,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-23 0:00,0.0106,309,20108166.17,32539.08606,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-13 0:00,0.0511,31,1183969.894,19102.31245,Stable Pair
ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-06-05 0:00,8.5535,15,159067.6424,5276.809452,Stable Pair
ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-27 0:00,0.0317,12,31075.52061,1295.024694,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-28 0:00,7.1838,39,1596139.752,20527.68582,Stable Pair
ethereum,uniswap,DAI-LUSD,0x16980c16811bde2b3358c1ce4341541a4c772ec9,2023-06-12 0:00,0.7742,11,59301.44454,2694.15847,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-01 0:00,0.01,147,13045807.34,44375.68373,Stable Pair
ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-05-12 0:00,0.1263,11,95405.75474,4337.485676,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-28 0:00,0.0101,203,14859170.48,36600.77058,Stable Pair
ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-14 0:00,0.0422,43,1380746.721,16055.84732,Stable Pair
ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-15 0:00,8.2603,32,2181697.574,34134.0352,Stable Pair
ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-13 0:00,0.0099,245,40085821.26,81811.85922,Stable Pair
ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-12 0:00,0.0539,47,2575935.762,27404.35451,Stable Pair
ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-17 0:00,0.0594,35,564345.8528,8063.629875,Stable Pair
ethereum,uniswap,BUSD-USDT,0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,2023-06-07 0:00,0.1806,19,749501.3838,19728.93546,Stable Pair
ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-06-11 0:00,2487.2054,17,1461318.598,22994.13437,Stable Pair
ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-06-09 0:00,2115.0673,18,2907449.611,80969.31733,Stable Pair
ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-06-01 0:00,1704.7228,11,1498015.894,70483.15408,Stable Pair
ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-05-14 0:00,3056.5025,19,723893.253,10749.56629,Stable Pair
ethereum,sushiswap,USDC-USDT,0xfa6e8e97ececdc36302eca534f63439b1e79487b,2023-06-12 0:00,0.1531,12,145286.6548,6053.949189,Stable Pair
